开盘时间,开盘价,最高价,最低价,收盘价,成交量,收盘时间,成交额,成交笔数,主动买入成交量,主动买入成交额
2024-02-22 16:22:00,8.39100000,8.39600000,8.34600000,8.36200000,62271.50000000,1708590179999,521298.39860000,1136,12543.60000000,105058.71450000
2024-02-22 16:23:00,8.36200000,8.37600000,8.35400000,8.37100000,19493.30000000,1708590239999,163087.62210000,504,9207.20000000,77022.03390000
2024-02-22 16:24:00,8.37000000,8.37000000,8.33000000,8.33800000,49395.20000000,1708590299999,411950.67700000,776,28143.80000000,234615.22510000
2024-02-22 16:25:00,8.33700000,8.33700000,8.29600000,8.29700000,44236.50000000,1708590359999,367748.73240000,1082,19112.40000000,158927.41210000
2024-02-22 16:26:00,8.29800000,8.33200000,8.27600000,8.30500000,54476.10000000,1708590419999,452234.51070000,1117,33171.90000000,275427.98860000
2024-02-22 16:27:00,8.30500000,8.31600000,8.27500000,8.27500000,34543.20000000,1708590479999,286763.56060000,695,12178.20000000,101163.41790000
2024-02-22 16:28:00,8.27500000,8.28700000,8.23800000,8.23900000,46135.20000000,1708590539999,381105.14230000,1199,18077.90000000,149388.16260000
2024-02-22 16:29:00,8.24000000,8.26000000,8.23900000,8.24700000,26969.80000000,1708590599999,222519.82830000,757,16305.70000000,134541.62570000
2024-02-22 16:30:00,8.24500000,8.24500000,8.21200000,8.22400000,32198.90000000,1708590659999,264926.26000000,1033,11094.30000000,91290.57980000
2024-02-22 16:31:00,8.22500000,8.23700000,8.19100000,8.22800000,60564.00000000,1708590719999,497188.62950000,1429,20482.90000000,168256.66210000
2024-02-22 16:32:00,8.22800000,8.23100000,8.13000000,8.15500000,92995.10000000,1708590779999,759291.47030000,2473,33272.90000000,271715.03360000
2024-02-22 16:33:00,8.15600000,8.16900000,8.10000000,8.12200000,87913.80000000,1708590839999,715041.65190000,2007,31406.00000000,255574.77000000
2024-02-22 16:34:00,8.12200000,8.15200000,8.12100000,8.14700000,47225.80000000,1708590899999,384333.49230000,1103,21201.30000000,172609.46490000
2024-02-22 16:35:00,8.14600000,8.15500000,8.11400000,8.15100000,47173.80000000,1708590959999,384145.59030000,1212,28700.40000000,233772.88390000
2024-02-22 16:36:00,8.15000000,8.20900000,8.15000000,8.19700000,43506.70000000,1708591019999,356419.99150000,1082,25424.70000000,208236.82340000
2024-02-22 16:37:00,8.19900000,8.24400000,8.18400000,8.24300000,24273.70000000,1708591079999,199327.71830000,773,15194.80000000,124806.17020000
2024-02-22 16:38:00,8.24300000,8.24600000,8.20000000,8.21000000,25271.00000000,1708591139999,207891.90210000,682,8377.50000000,68909.25330000
2024-02-22 16:39:00,8.21100000,8.28000000,8.21100000,8.26600000,39669.50000000,1708591199999,327075.05070000,802,29039.30000000,239498.23530000
2024-02-22 16:40:00,8.26500000,8.30600000,8.26400000,8.30300000,31840.50000000,1708591259999,263988.87360000,758,16562.40000000,137314.60890000
2024-02-22 16:41:00,8.30300000,8.30300000,8.24600000,8.26200000,31442.20000000,1708591319999,259995.02590000,785,13730.80000000,113536.96230000
2024-02-22 16:42:00,8.26100000,8.26700000,8.22500000,8.22800000,21765.60000000,1708591379999,179388.62460000,530,9004.90000000,74197.21670000
2024-02-22 16:43:00,8.22800000,8.26900000,8.22800000,8.24600000,20063.00000000,1708591439999,165519.28650000,498,12452.50000000,102727.28470000
2024-02-22 16:44:00,8.24800000,8.25600000,8.22200000,8.23500000,34919.50000000,1708591499999,287802.14680000,595,9023.80000000,74421.47040000
2024-02-22 16:45:00,8.23500000,8.25000000,8.22800000,8.23400000,23371.20000000,1708591559999,192535.44680000,512,13466.60000000,110958.17240000
2024-02-22 16:46:00,8.23400000,8.23400000,8.20300000,8.20900000,21114.00000000,1708591619999,173581.62800000,492,8642.60000000,71082.69490000
2024-02-22 16:47:00,8.21400000,8.22700000,8.20100000,8.21500000,25892.10000000,1708591679999,212659.05760000,419,7294.10000000,59946.49430000
